TORG,GROUP,PRIMARY,TOPS,GTD,UCDP-GTD.dif,UCDP,MAROB.ORGID,MAROB.GRP-NUM,MAR.GRP,YRFIRST,YRLAST,TOPS.YR1,GTD.YR1,UCDP.YR1,GTD.YRLST,UCDP.YRLST,HBASE,TOPS-ISO,GTD-ISO,UCDP-ISO,MAROB-ISO,RGN.CODE,HBASE.CC
T1206,NEW PATANI UNITED LIBERATION ORGANIZATION (NEW PULO),0,TP4616,0,0,0,0,0,,1995,0,1995,,,,,THA,THA,,,,SOUTHEAST ASIA,800
T1207,NIGER DELTA PEOPLE'S VOLUNTEER FORCE (NDPVF),1,0,G2546,0,U1414,0,0,,2003,2009,,2005,2004,2009,2004,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T1207,NDPVF,0,0,G2546,0,U1414,0,0,,2003,2009,,2005,2004,2009,2004,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T1207,NIGER DELTA PEOPLE’S VOLUNTEER FORCE,0,0,G2546,0,U1414,0,0,,2003,2009,,2005,2004,2009,2004,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T1207,NIGER DELTA PEOPLES VOLUNTEER FORCE (NDPVF),0,0,G2546,0,U1414,0,0,,2003,2009,,2005,2004,2009,2004,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T1207,NIGER DELTA PEOPLES VOLUNTEER GROUP,0,0,G2546,0,U1414,0,0,,2003,2009,,2005,2004,2009,2004,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T1207,NIGER DELTA PEOPLE'S VOLUNTEER GROUP,0,0,G2546,0,U1414,0,0,,2003,2009,,2005,2004,2009,2004,NGA,,NGA,NGA,,SUB-SAHARAN AFRICA,475
T1208,NINJAS,1,0,G632,0,U1399,0,0,,1993,2003,,1995,1993,2003,1999,IDN,,"COG, IDN, TLS",COG,,SOUTHEAST ASIA,850
T1209,OCTOBER 17 MOVEMENT FOR THE LIBERATION OF THE SYRIAN PEOPLE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1210,OCTOBER 22 FLNC,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1211,OMAR TORRIJOS GUERRILLA COMMANDO- AMERICA BATTALION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1212,ORDINE NERO (BLACK ORDER),1,0,G1445,0,0,0,0,,1974,1983,,1974,,1983,,ITA,,ITA,,,WESTERN EUROPE,325
T1212,BLACK ORDER,0,0,G1445,0,0,0,0,,1974,1983,,1974,,1983,,ITA,,ITA,,,WESTERN EUROPE,325
T1212,ORDINE NERO,0,0,G1445,0,0,0,0,,1974,1983,,1974,,1983,,ITA,,ITA,,,WESTERN EUROPE,325
T1213,ORGANIZATION FOR STRUGGLE AGAINST ZIONIST INFILTRATION INTO EGYPT,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1214,ORGANIZATION FOR THE DEFENSE OF DETAINEES RIGHTS,1,0,G715,0,0,0,0,,1991,1991,,1991,,1991,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1215,ORGANIZATION FOR THE LIBERATION OF CHAD FROM IMPERIALISM AND FASCISM,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1216,ORGANIZATION FOR THE LIBERATION OF LEBANON FROM FOREIGNERS,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1217,ORGANIZATION FOR THE LIBERATION OF MUSLIMS IN KUWAIT,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1218,ORGANIZATION FOR VICTIMS OF ZIONIST OCCUPATION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1219,ORGANIZATION OF AL-JIHAD BRIGADES,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1220,ORGANIZATION OF GUERRERO STATES SOUTHERN MOUNTAIN RANGE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1221,ORGANIZATION OF METROPOLITAN PROLETARIAT AND OPPRESSED PEOPLES,1,0,G2129,0,0,0,0,,1989,1989,,1989,,1989,,ITA,,ITA,,,WESTERN EUROPE,325
T1222,ORGANIZATION OF STARING PEOPLE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1223,ORGANIZATION OF THE AVENGING PALESTINIAN YOUTH,1,0,G1441,0,0,0,0,,1979,1979,,1979,,1979,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1223,ORGANIZATION OF AVENGING PALESTINIAN YOUTH,0,0,G1441,0,0,0,0,,1979,1979,,1979,,1979,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1224,PACIFIST AND ECOLOGIST COMMITTEE,1,0,G1788,0,0,0,0,,1982,1982,,1982,,1982,,FRA,,FRA,,,WESTERN EUROPE,220
T1225,PALESTINE LIBERATION COMMANDOS,1,0,G672,0,0,0,0,,1991,1991,,1991,,1991,,ESP,,ESP,,,WESTERN EUROPE,230
T1225,PALESTINIAN LIBERATION COMMAND,0,0,G672,0,0,0,0,,1991,1991,,1991,,1991,,ESP,,ESP,,,WESTERN EUROPE,230
T1226,PAN-EPIROTIC FEDERATION OF AMERICA AND CANADA,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1227,PARTISANS OF SADDAM,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1228,PATRIOTIC ANTI-COMMUNIST FRONT,1,0,G1423,0,0,0,0,,1980,1980,,1980,,1980,,NIC,,NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1228,ANTI COMMUNIST PATRIOTIC FRONT,0,0,G1423,0,0,0,0,,1980,1980,,1980,,1980,,NIC,,NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1229,FRONT FOR LIBERATION (FPL),1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1230,PATRIOTIC LIBERATION FRONT,1,0,G850,0,0,0,0,,1990,1990,,1990,,1990,,PER,,PER,,,SOUTH AMERICA,135
T1231,PATRIOTIC YOUTH COMMANDO,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1232,PEACE AND FREEDOM FIGHTERS,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1233,PEACE CONQUERORS,1,TP4192,G1630,0,0,0,0,,1985,1985,1985,1985,,1985,,BEL,"AUS, BEL, DEU",BEL,,,WESTERN EUROPE,211
T1234,PEASANT UNITY COMMITTEE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1235,PEDRO LUIS BOITEL COMMANDOS,1,0,G1636,0,0,0,0,,1977,1977,,1977,,1977,,USA,,USA,,,NORTH AMERICA,2
T1235,LUIS BOITEL COMMANDOS,0,0,G1636,0,0,0,0,,1977,1977,,1977,,1977,,USA,,USA,,,NORTH AMERICA,2
T1236,PEOPLE'S ARMY OF THE OPPRESSED IN ZAIRE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1237,PEOPLE'S COMMAND,1,TP4195,G1967,0,0,0,0,,1986,1986,,1986,,1986,,BOL,BOL,BOL,,,SOUTH AMERICA,145
T1238,PEOPLE'S FRONT INITIATIVE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1239,PEOPLE'S LIBERATION FRONT,1,0,0,0,U1123,0,0,,1971,1990,,,1971,,1990,LKA,,,LKA,,SOUTH ASIA,780
T1240,PEOPLE'S MUJAHIDEEN OF AFGHANISTAN,1,0,0,0,0,0,0,,0,0,,,,,,AFG,,,,,SOUTH ASIA,700
T1241,PEOPLE'S PATH,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1242,PEOPLE'S RESISTANCE ORGANIZED ARMY,1,0,G1626,0,0,0,0,,1974,1974,,1974,,1974,,GRC,,GRC,,,WESTERN EUROPE,350
T1243,CHUKAKUHA REVOLUTIONARY ARMY,1,0,G2228,0,0,0,0,,1957,2001,,2001,,2001,,JPN,,JPN,,,EAST ASIA,740
T1244,PEOPLE'S REVOLUTIONARY COMMAND (CRP),1,0,G1160,0,0,0,0,,1985,1986,,1985,,1986,,PER,,PER,,,SOUTH AMERICA,135
T1245,PEOPLE'S REVOLUTIONARY SOLIDARITY,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1246,PEYKAR,1,TP4204,G1798,0,0,0,0,,1963,1982,1975,1982,,1982,,IRN,"IRN, CHE",CHE,,,MIDDLE EAST & NORTH AFRICA,630
T1246,ORGANIZATION FOR FIGHT FOR THE FREEDOM OF THE WORKING CLASSES,0,TP4204,G1798,0,0,0,0,,1963,1982,1975,1982,,1982,,IRN,"IRN, CHE",CHE,,,MIDDLE EAST & NORTH AFRICA,630
T1246,PEYKAR-E TABAQEH-E KARGAR,0,TP4204,G1798,0,0,0,0,,1963,1982,1975,1982,,1982,,IRN,"IRN, CHE",CHE,,,MIDDLE EAST & NORTH AFRICA,630
T1247,PODER CUBANO,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1248,POPULAR ARMY OF NATIONAL LIBERATION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1249,PORTUGUESE ANTI-COMMUNIST MOVEMENT,1,0,G1562,0,0,0,0,,1976,1976,,1976,,1976,,PRT,,PRT,,,WESTERN EUROPE,235
T1250,PORTUGUESE LIBERATION ARMY,1,0,G1743,0,0,0,0,,1975,1975,,1975,,1975,,FRA,,FRA,,,WESTERN EUROPE,220
T1251,FIRST CAPITAL COMMAND (PCC),1,0,G2397,0,0,0,0,,1993,2006,,2006,,2006,,BRA,,BRA,,,SOUTH AMERICA,140
T1251,PRIMEIRO COMMANDO DA CAPITAL MOVEMENT (PCC),0,0,G2397,0,0,0,0,,1993,2006,,2006,,2006,,BRA,,BRA,,,SOUTH AMERICA,140
T1252,PROLETARIAN INITIATIVE AND OFFENSIVE FOR WESTERN EUROPE AS WAR ZONE,1,0,G2002,0,0,0,0,,1985,1985,,1985,,1985,,FRG,,FRG,,,WESTERN EUROPE,260
T1252,PROLETARIAN INITIATIVE AND OFFENSIVE FOR W EUROPE,0,0,G2002,0,0,0,0,,1985,1985,,1985,,1985,,FRG,,FRG,,,WESTERN EUROPE,260
T1252,PROLETARIAN INITIATIVE AND OFFENSIVE FOR W. EUROPE,0,0,G2002,0,0,0,0,,1985,1985,,1985,,1985,,FRG,,FRG,,,WESTERN EUROPE,260
T1252,PROLETARIAN INITIATIVE AND OFFENSIVE FOR WESTERN EUROPE,0,0,G2002,0,0,0,0,,1985,1985,,1985,,1985,,FRG,,FRG,,,WESTERN EUROPE,260
T1253,PROLETARIAN INTERNATIONALISM,1,0,G1554,0,0,0,0,,1976,1976,,1976,,1976,,ITA,,ITA,,,WESTERN EUROPE,325
T1253,PROLITARIAN INTERNATIONALISM,0,0,G1554,0,0,0,0,,1976,1976,,1976,,1976,,ITA,,ITA,,,WESTERN EUROPE,325
T1254,PROPHET MUHAMMAD'S FORCES IN KUWAIT-REVOLUTIONARY ORGANIZATION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1255,PROUD EAGLE TRIBE,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1256,QUWWAT AL-SAFF AL-MUJAHID,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1257,RAJAH SOLAIMAN REVOLUTIONARY MOVEMENT,1,0,G2673,0,0,0,0,,2000,2005,,2005,,2005,,PHL,,PHL,,,SOUTHEAST ASIA,840
T1258,RECONTRAS,1,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,380 NORTHERN FRONT,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,3-80 NORTHERN FRONT,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,EX-CONTRAS,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,FN 3-80,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,RECONTRA 380,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,RECONTRA 3-80,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1258,RECONTRA 3-80 NORTHERN FRONT,0,TP4223,G160,0,0,0,0,,1991,1997,1990S,1991,,1997,,NIC,"HON, NIC",NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T1259,RED GUERRILLA FAMILY,1,0,G1690,0,0,0,0,,1975,1976,,1975,,1976,,USA,,USA,,,NORTH AMERICA,2
T1259,RED GUERILLA FAMILY,0,0,G1690,0,0,0,0,,1975,1976,,1975,,1976,,USA,,USA,,,NORTH AMERICA,2
T1260,RED REVOLUTIONARY FRONT,1,0,G1177,0,0,0,0,,1985,1986,,1985,,1986,,NLD,,NLD,,,WESTERN EUROPE,210
T1261,RESISTANCE CELL,1,0,G2585,0,0,0,0,,2004,2004,,2004,,2004,,GRC,,GRC,,,WESTERN EUROPE,350
T1262,REVENGE OF THE OPPRESSED,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1263,REVOLUTIONARY AFFINITY GROUP SIX,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1264,REVOLUTIONARY ANTI-RACIST ACTION (RARA),1,0,G844,0,0,0,0,,1990,1991,,1990,,1991,,NLD,,NLD,,,WESTERN EUROPE,210
T1264,REVOLUTIONAIRE ANTI-RACISTISCHE ACTIE,0,0,G844,0,0,0,0,,1990,1991,,1990,,1991,,NLD,,NLD,,,WESTERN EUROPE,210
T1264,REVOLUTIONARY ANTI-RACIST ACTION,0,0,G844,0,0,0,0,,1990,1991,,1990,,1991,,NLD,,NLD,,,WESTERN EUROPE,210
T1265,REVOLUTIONARY ARAB YOUTH ORGANIZATION,1,0,G1749,0,0,0,0,,1974,1974,,1974,,1974,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1266,REVOLUTIONARY AUTONOMOUS GROUP,1,TP4232,G1810,0,0,0,0,,1985,1985,,1985,,1985,,PRT,POR,PRT,,,WESTERN EUROPE,235
T1267,REVOLUTIONARY BOLIVARIANO MOVEMENT 200 (MBR-200),1,0,G504,0,0,0,0,,1992,1992,,1992,,1992,,VEN,,VEN,,,SOUTH AMERICA,101
T1267,MBR-200,0,0,G504,0,0,0,0,,1992,1992,,1992,,1992,,VEN,,VEN,,,SOUTH AMERICA,101
T1267,REVOLUTIONARY BOLIVARIANO MOVEMENT 200,0,0,G504,0,0,0,0,,1992,1992,,1992,,1992,,VEN,,VEN,,,SOUTH AMERICA,101
T1268,RAHANWEIN RESISTANCE ARMY (RRA),1,0,G366,1,U1538,0,0,,1995,2002,,1997,1995,2001,2002,SOM,,SOM,SOM,,SUB-SAHARAN AFRICA,520
T1268,RAHANWEIN RESISTANCE ARMY,0,0,G366,1,U1538,0,0,,1995,2002,,1997,1995,2001,2002,SOM,,SOM,SOM,,SUB-SAHARAN AFRICA,520
T1268,RAHANWEYN RESISTANCE ARMY,0,0,G366,1,U1538,0,0,,1995,2002,,1997,1995,2001,2002,SOM,,SOM,SOM,,SUB-SAHARAN AFRICA,520
T1268,RAHANWEYN RESISTANCE ARMY (RRA),0,0,G366,1,U1538,0,0,,1995,2002,,1997,1995,2001,2002,SOM,,SOM,SOM,,SUB-SAHARAN AFRICA,520
T1268,REEWIN RESISTANCE ARMY,0,0,G366,1,U1538,0,0,,1995,2002,,1997,1995,2001,2002,SOM,,SOM,SOM,,SUB-SAHARAN AFRICA,520
T1268,REEWIN RESISTANCE ARMY (RRA),0,0,G366,1,U1538,0,0,,1995,2002,,1997,1995,2001,2002,SOM,,SOM,SOM,,SUB-SAHARAN AFRICA,520
T1269,CIVIC UNITED FRONT (CUF),1,0,G2229,0,0,0,0,,1992,2001,,2001,,2001,,TZA,,TZA,,,SUB-SAHARAN AFRICA,510
T1269,CIVIC UNITED FRONT,0,0,G2229,0,0,0,0,,1992,2001,,2001,,2001,,TZA,,TZA,,,SUB-SAHARAN AFRICA,510
T1270,REVOLUTIONARY FLAMES,1,0,G891,0,0,0,0,,1990,1990,,1990,,1990,,GDR,,GDR,,,EASTERN EUROPE,265
T1271,REVOLUTIONARY INTERNATIONALIST SOLIDARITY GROUP,1,0,G1664,0,0,0,0,,1975,1975,,1975,,1975,,PRT,,PRT,,,WESTERN EUROPE,235
T1271,REVOLUTIONARY INTERNATIONALIST SOLIDARITY,0,0,G1664,0,0,0,0,,1975,1975,,1975,,1975,,PRT,,PRT,,,WESTERN EUROPE,235
T1272,REVOLUTIONARY LIBERATION CELLS ORGANIZATION,1,0,G2028,0,0,0,0,,1986,1986,,1986,,1986,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1272,REVOLUTIONARY LIBERATION CELLS,0,0,G2028,0,0,0,0,,1986,1986,,1986,,1986,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1273,REVOLUTIONARY MARTYR GUARDS OF AL-AHVAZ,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1274,REVOLUTIONARY MILITANT WING,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1275,REVOLUTIONARY ORGANIZATION - FORCES OF PROPHET MOHAMMED,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1276,REVOLUTIONARY ORGANIZATION COMMANDO OF DEATH,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1277,REVOLUTIONARY STUDENT FRONT (FER),1,0,G1800,0,0,0,0,,1980,1980,,1980,,1980,,PAN,,PAN,,,CENTRAL AMERICA & CARIBBEAN,95
T1277,STUDENT REVOLUTIONARY FRONT (FER),0,0,G1800,0,0,0,0,,1980,1980,,1980,,1980,,PAN,,PAN,,,CENTRAL AMERICA & CARIBBEAN,95
T1278,ROBERT E. D. STRAKER COMMANDO OF THE TERRITORIAL RESISTANCE ARMY,1,0,G1745,0,0,0,0,,1979,1979,,1979,,1979,,FRG,,FRG,,,WESTERN EUROPE,260
T1278,TERRITORIAL RESISTANCE ARMY,0,0,G1745,0,0,0,0,,1979,1979,,1979,,1979,,FRG,,FRG,,,WESTERN EUROPE,260
T1279,ROBERTO SANTUCHO REVOLUTIONARY GROUP,1,0,G1523,0,0,0,0,,1976,1976,,1976,,1976,,CRI,,CRI,,,CENTRAL AMERICA & CARIBBEAN,94
T1280,RUDOLF HESS LIBERATION COMMAND,1,0,G1142,0,0,0,0,,1986,1986,,1986,,1986,,FRG,,FRG,,,WESTERN EUROPE,260
T1280,LIBERATION COMMANDO RUDOLF HESS,0,0,G1142,0,0,0,0,,1986,1986,,1986,,1986,,FRG,,FRG,,,WESTERN EUROPE,260
T1281,RUMINAHUI FRONT,1,0,G1390,0,0,0,0,,1983,1983,,1983,,1983,,ECU,,ECU,,,SOUTH AMERICA,130
T1282,RWANDAN PATRIOTIC FRONT,1,0,G171,0,U1379,0,0,,1990,1995,,1992,1990,1995,1994,RWA,,"RWA, BDI",RWA,,SUB-SAHARAN AFRICA,517
T1282,RWANDA PATRIOTIC FRONT (RPF),0,0,G171,0,U1379,0,0,,1990,1995,,1992,1990,1995,1994,RWA,,"RWA, BDI",RWA,,SUB-SAHARAN AFRICA,517
T1283,SADVAL,1,0,0,0,0,M3653101,M36531,LEZGINS,0,0,,,,,,RUS,,,,RUS,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T1284,SAFFRON TIGERS,1,0,G1304,0,0,0,0,,1985,1985,,1985,,1985,,IND,,IND,,,SOUTH ASIA,750
T1285,SA'ID HAMAMI,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1286,SAMYUKTA MUKTI BAHINI (UNITED LIBERATION FRONT),1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1287,SARGENTO CISNEROS COMMANDO,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1288,SAVE OUR ISRAEL LAND,1,0,G1597,0,0,0,0,,1976,1976,,1976,,1976,,USA,,USA,,,NORTH AMERICA,2
T1289,SCOTTISH NATIONAL LIBERATION ARMY,1,0,G1228,0,0,0,0,,1980,2011,,1983,,2002,,GBR,,GBR,,,WESTERN EUROPE,200
T1289,SCOTTISH NATIONAL LIBERATION ARMY (SNLA),0,0,G1228,0,0,0,0,,1980,2011,,1983,,2002,,GBR,,GBR,,,WESTERN EUROPE,200
T1290,SECONDARY STUDENTS FOR NUCLEAR DISARMAMENT,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1291,SECRET EAGLES FRONT ORGANIZATION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1292,SECRET HAND ORGANIZATION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1293,SEPTEMBER 17 ORGANIZATION,1,0,G1238,0,0,0,0,,1984,1984,,1984,,1984,,LBN,,LBN,,,MIDDLE EAST & NORTH AFRICA,660
T1294,SHOCK BRIGADE OF STUDENTS,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1295,SKIF DETACHMENT,1,0,G2598,0,0,0,0,,1999,1999,,1999,,1999,,RUS,,RUS,,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T1295,SKIF,0,0,G2598,0,0,0,0,,1999,1999,,1999,,1999,,RUS,,RUS,,,RUSSIA & THE NEWLY INDEPENDENT STATES (NIS),365
T1296,SOCHONGNYON,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1297,SOLDIERS OF THE ALGERIAN OPPOSITION (SOA),1,0,G1659,0,0,0,0,,1975,1975,,1975,,1975,,GBR,,"FRG, ITA, GBR",,,WESTERN EUROPE,200
T1297,SOLDIERS OF THE ALGERIAN OPPOSITION,0,0,G1659,0,0,0,0,,1975,1975,,1975,,1975,,GBR,,"FRG, ITA, GBR",,,WESTERN EUROPE,200
T1298,SOLIDARIST RESISTANCE MOVEMENT,1,0,G1711,0,0,0,0,,1977,1977,,1977,,1977,,FRA,,FRA,,,WESTERN EUROPE,220
T1299,SOMALI SALVATION DEMOCRATIC FRONT (SSDF),1,0,G1458,0,0,0,0,,1983,1983,,1983,,1983,,SOM,,SOM,,,SUB-SAHARAN AFRICA,520
T1300,SONS OF THE OCCUPIED LAND ORGANIZATION (SOLO),1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1301,SOUTH-SOUTH LIBERATION MOVEMENT (SSLM),1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1302,SOVEREIGN PANAMA FRONT (FPS),1,TP4275,0,0,0,0,0,,0,0,,,,,,PAN,PAN,,,,CENTRAL AMERICA & CARIBBEAN,95
T1302,FRENTE PANAMA SOBERANO (FREPASO),0,TP4275,0,0,0,0,0,,0,0,,,,,,PAN,PAN,,,,CENTRAL AMERICA & CARIBBEAN,95
T1302,PANAMA SOVEREIGNTY FRONT,0,TP4275,0,0,0,0,0,,0,0,,,,,,PAN,PAN,,,,CENTRAL AMERICA & CARIBBEAN,95
T1303,SPIROS MILIOS OF KHIMARA,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1304,SUDANESE LIBERATION ARMY,1,0,0,0,0,0,0,,1987,0,,,,,,SDN,,,,,SUB-SAHARAN AFRICA,625
T1305,SUPPORTERS OF LAW AND FREEDOM,1,0,G1207,0,0,0,0,,1986,1986,,1986,,1986,,FRA,,FRA,,,WESTERN EUROPE,220
T1305,SUPPORTERS OF RIGHT AND FREEDOM,0,0,G1207,0,0,0,0,,1986,1986,,1986,,1986,,FRA,,FRA,,,WESTERN EUROPE,220
T1306,MOVEMENT FOR THE SUPREMACY OF REASON,1,0,G1062,0,0,0,0,,1989,1989,,1989,,1989,,FRA,,FRA,,,WESTERN EUROPE,220
T1306,SUPREMACY OF REASON,0,0,G1062,0,0,0,0,,1989,1989,,1989,,1989,,FRA,,FRA,,,WESTERN EUROPE,220
T1307,SUPREME HEADQUARTERS OF ARMED ISLAMIC WARRIORS IN IRAQ,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1308,TAIKOSHA,1,0,G894,0,0,0,0,,1991,1991,,1991,,1991,,JPN,,JPN,,,EAST ASIA,740
T1308,"TAIKOSHA, RIGHT WING GROUP",0,0,G894,0,0,0,0,,1991,1991,,1991,,1991,,JPN,,JPN,,,EAST ASIA,740
T1309,TAMIL NADU LIBERATION ARMY,1,0,G629,0,0,0,0,,1995,2000,,1995,,2000,,IND,,IND,,,SOUTH ASIA,750
T1309,TAMIL NADU LIBERATION ARMY (TNLA),0,0,G629,0,0,0,0,,1995,2000,,1995,,2000,,IND,,IND,,,SOUTH ASIA,750
T1310,TERROR AGAINST TERROR,1,0,G1203,0,0,0,0,,1983,1984,,1983,,1984,,PSE,,"PSE, ISR",,,MIDDLE EAST & NORTH AFRICA,666
T1310,"TERROR FOR TERROR, AN EYE FOR AN EYE",0,0,G1203,0,0,0,0,,1983,1984,,1983,,1984,,PSE,,"PSE, ISR",,,MIDDLE EAST & NORTH AFRICA,666
T1311,CROAT DEMOCRATIC UNION,1,0,G2231,0,0,0,0,,2001,2001,,2001,,2001,,BIH,,BIH,,,EASTERN EUROPE,346
T1312,THE ALACRAN,1,0,G1725,0,0,0,0,,1975,1975,,1975,,1975,,USA,,USA,,,NORTH AMERICA,2
T1312,THE SCORPION,0,0,G1725,0,0,0,0,,1975,1975,,1975,,1975,,USA,,USA,,,NORTH AMERICA,2
T1313,THE CUBAN SCORPION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1314,THE NEWTS,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1315,THE PEOPLE'S NATIONAL CONGRESS (PNC),1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1316,THE PROGRESSIVE SOCIALISTS,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1317,THE RED ARMY FOR THE LIBERATION OF CATALONIA (ERCA),1,0,G1033,0,0,0,0,,1987,1987,,1987,,1987,,ESP,,ESP,,,WESTERN EUROPE,230
T1317,RED ARMY FOR THE LIBERATION OF CATALONIA,0,0,G1033,0,0,0,0,,1987,1987,,1987,,1987,,ESP,,ESP,,,WESTERN EUROPE,230
T1317,RED ARMY FOR THE LIBERATION OF CATALONIA (ERCA),0,0,G1033,0,0,0,0,,1987,1987,,1987,,1987,,ESP,,ESP,,,WESTERN EUROPE,230
T1318,DAYAK GANG,1,0,G2219,0,U1680,0,0,,1997,2001,,2001,1997,2001,1999,IDN,,IDN,IDN,,SOUTHEAST ASIA,850
T1318,DAYAKS,0,0,G2219,0,U1680,0,0,,1997,2001,,2001,1997,2001,1999,IDN,,IDN,IDN,,SOUTHEAST ASIA,850
T1319,TUNISIAN REVOLUTIONARY NATIONAL ORGANIZATION,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1320,TURKISH ISLAMIC REVOLUTIONARY ARMY,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
T1321,TURKISH MARXIST WORKERS PARTY,1,0,G1404,0,0,0,0,,1987,1987,,1987,,1987,,AUT,,AUT,,,WESTERN EUROPE,305
T1322,TURKISH PEOPLE'S SALVATION PARTY FRONT,1,0,0,0,0,0,0,,0,0,,,,,,,,,,,,
